customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
4062-hbmos,male,0,No,No,52,Yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,Yes,electronic check,103.05,5364.8,No
0742-nxbgr,female,0,No,No,1,Yes,no,fiber optic,no,yes,yes,no,no,no,month-to-month,Yes,electronic check,82.3,82.3,Yes
2676-ishsf,male,0,No,No,1,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,No,mailed check,20.3,20.3,No
9236-nducw,female,0,No,No,21,No,no phone service,dsl,yes,no,no,yes,no,no,two year,No,mailed check,35.1,770.4,No
4753-padas,female,0,Yes,No,67,Yes,yes,fiber optic,no,yes,yes,no,yes,yes,one year,Yes,bank transfer (automatic),105.7,6816.95,No
6103-qckfx,female,0,Yes,Yes,44,Yes,no,dsl,yes,no,no,yes,no,no,month-to-month,No,bank transfer (automatic),56.25,2419.55,No
7781-ewara,male,0,Yes,Yes,70,No,no phone service,dsl,no,yes,yes,yes,yes,yes,one year,No,electronic check,60.35,4138.7,No
6110-ohihy,male,0,No,No,3,Yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,No,electronic check,79.25,267.6,Yes
7018-fpxhh,male,0,Yes,Yes,56,Yes,no,dsl,yes,yes,yes,no,no,no,two year,Yes,bank transfer (automatic),59.8,3457.45,No
5889-lfoll,female,0,No,No,13,Yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,Yes,electronic check,84.6,1115.2,Yes
5708-evonk,female,0,Yes,Yes,58,Yes,yes,fiber optic,yes,yes,no,no,no,yes,month-to-month,Yes,bank transfer (automatic),93.4,5435.6,Yes
8708-xpxhz,female,0,Yes,Yes,42,Yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,Yes,electronic check,94.2,4186.3,Yes
0616-atfgb,male,1,Yes,No,1,No,no phone service,dsl,no,no,no,no,no,no,month-to-month,No,electronic check,25.05,25.05,Yes
0572-zjklt,female,0,Yes,Yes,46,Yes,yes,fiber optic,yes,no,yes,yes,no,yes,two year,No,mailed check,99.65,4630.2,No
5135-rddql,female,0,Yes,Yes,63,Yes,no,dsl,yes,no,no,no,no,no,two year,Yes,bank transfer (automatic),50.65,3221.25,No
1353-ljwem,male,0,No,No,11,Yes,no,dsl,no,yes,yes,yes,no,no,month-to-month,Yes,electronic check,60.9,688.5,No
1794-swwkl,male,0,Yes,Yes,15,Yes,yes,dsl,no,no,yes,yes,no,no,month-to-month,Yes,bank transfer (automatic),59.65,867.1,No
6166-yipfo,male,0,Yes,No,72,No,no phone service,dsl,yes,yes,yes,yes,yes,yes,two year,Yes,electronic check,64.7,4746.05,No
7016-bpgeu,female,0,No,No,29,No,no phone service,dsl,no,no,no,no,no,no,month-to-month,Yes,credit card (automatic),25.1,712.85,Yes
6876-adesb,male,0,No,Yes,1,Yes,no,dsl,no,no,yes,no,no,no,month-to-month,No,electronic check,48.95,48.95,Yes
9332-gywlo,female,0,Yes,Yes,6,Yes,no,dsl,no,no,no,no,yes,no,month-to-month,No,electronic check,54.85,355.1,No
1963-svucv,male,0,No,No,1,Yes,no,dsl,no,no,no,no,no,no,month-to-month,No,electronic check,45.3,45.3,Yes
4184-vodjz,male,0,Yes,Yes,63,Yes,yes,fiber optic,no,yes,no,no,no,yes,one year,Yes,electronic check,91.35,5764.7,No
0220-ebgce,male,0,No,No,2,Yes,no,fiber optic,no,no,yes,no,no,yes,month-to-month,Yes,electronic check,85.85,167.3,Yes
1092-wpivq,female,0,Yes,Yes,18,Yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,No,mailed check,25.1,428.45,No
7233-ioqnp,female,0,Yes,No,43,No,no phone service,dsl,yes,no,no,yes,no,no,month-to-month,No,bank transfer (automatic),34,1505.35,No
2834-jkoow,female,0,No,No,15,No,no phone service,dsl,yes,yes,yes,yes,no,no,one year,No,mailed check,45.9,693.45,No
2754-vdltr,male,0,No,Yes,10,Yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,No,electronic check,95.2,930.4,Yes
2400-feqme,male,0,Yes,Yes,55,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,No,mailed check,20.5,1177.95,No
3190-xfani,male,0,No,Yes,49,Yes,yes,fiber optic,no,no,no,yes,yes,yes,one year,Yes,bank transfer (automatic),100.6,5069.65,Yes
7551-dacsp,male,0,Yes,Yes,6,Yes,no,dsl,no,yes,yes,no,no,no,month-to-month,Yes,mailed check,55.3,324.25,Yes
4957-sreec,male,0,Yes,Yes,70,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,No,credit card (automatic),20.35,1458.1,No
7235-nxzcp,male,1,No,No,2,Yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,Yes,mailed check,74.85,156.4,Yes
0230-ubypq,male,1,Yes,No,63,No,no phone service,dsl,yes,no,no,yes,no,no,one year,No,bank transfer (automatic),36.1,2298.9,No
4923-adwxj,female,0,No,No,25,Yes,no,dsl,no,yes,no,yes,no,yes,month-to-month,Yes,bank transfer (automatic),65.8,1679.65,No
1763-kuaaw,female,1,No,No,18,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,No,bank transfer (automatic),20.35,369.6,No
1104-tnlza,male,1,Yes,No,28,Yes,yes,fiber optic,no,yes,no,yes,yes,yes,month-to-month,Yes,electronic check,105.8,2998,No
5195-kpunq,female,1,No,No,53,Yes,no,fiber optic,yes,yes,no,yes,no,yes,one year,Yes,mailed check,96.75,5206.55,No
0520-fdvvt,male,0,No,No,35,Yes,no,fiber optic,no,yes,yes,no,yes,yes,one year,Yes,bank transfer (automatic),102.35,3626.1,Yes
3439-gvusx,male,0,No,No,1,No,no phone service,dsl,no,no,no,no,no,no,month-to-month,No,mailed check,24.4,24.4,No
1444-vvsgw,male,0,Yes,No,70,Yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,one year,No,credit card (automatic),115.65,7968.85,Yes
5712-ptiww,male,0,No,No,2,Yes,no,fiber optic,no,no,yes,yes,no,no,month-to-month,Yes,electronic check,79.85,152.45,Yes
5949-hgvjl,female,0,Yes,No,26,Yes,no,dsl,no,yes,no,yes,yes,yes,month-to-month,Yes,electronic check,73.05,1959.5,No
5203-xehax,female,0,No,No,34,Yes,no,dsl,yes,yes,no,no,no,yes,one year,No,electronic check,64.35,2053.05,No
1635-hdgft,female,0,No,Yes,19,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,No,mailed check,20.5,398.55,No
3315-totbp,male,0,No,No,15,Yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,Yes,mailed check,76,1130.85,Yes
8050-xgrvl,female,0,Yes,Yes,62,Yes,no,dsl,yes,no,yes,no,no,no,one year,No,credit card (automatic),54.75,3425.35,No
6661-hbgwl,female,1,No,No,42,Yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,Yes,bank transfer (automatic),104.75,4323.45,Yes
1518-vowav,female,0,No,No,9,Yes,no,dsl,yes,yes,no,no,yes,yes,month-to-month,Yes,electronic check,74.65,703.55,Yes
9828-qhfbk,male,0,No,No,24,Yes,no,dsl,yes,no,no,no,no,no,month-to-month,Yes,electronic check,51.15,1275.7,No
3908-mkimj,male,1,Yes,No,68,No,no phone service,dsl,yes,yes,yes,no,no,no,two year,Yes,electronic check,41.95,2965.75,No
5012-yspjj,male,0,Yes,Yes,31,Yes,no,dsl,no,no,yes,yes,no,no,month-to-month,No,mailed check,54.35,1647,No
5909-echui,female,0,No,No,1,Yes,no,dsl,no,no,no,no,no,yes,month-to-month,Yes,electronic check,56.25,56.25,Yes
1309-bxvoq,male,0,Yes,No,21,Yes,yes,fiber optic,no,no,yes,yes,yes,yes,month-to-month,Yes,electronic check,106.1,2249.95,Yes
6728-voify,female,0,Yes,No,63,Yes,no,fiber optic,no,yes,no,no,yes,yes,one year,Yes,electronic check,96,6109.75,No
9317-wzpgv,female,1,No,No,2,Yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,Yes,bank transfer (automatic),79.75,159.4,Yes
4891-nluba,female,0,Yes,Yes,61,No,no phone service,dsl,no,yes,yes,yes,yes,yes,two year,Yes,bank transfer (automatic),61.45,3751.15,No
2856-hyapg,female,0,No,No,1,Yes,no,fiber optic,no,no,no,no,no,no,month-to-month,No,electronic check,68.65,68.65,Yes
8969-prhfk,male,0,No,No,18,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,No,mailed check,19.65,411.25,No
0661-kqhnk,female,0,Yes,Yes,6,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,No,credit card (automatic),19,105.5,No
8709-krdvl,female,0,No,No,33,Yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,Yes,electronic check,100,3320.6,No
4488-psycg,male,0,No,No,16,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,No,bank transfer (automatic),20.25,327.45,Yes
1427-versm,female,0,Yes,No,56,Yes,no,fiber optic,no,no,yes,yes,yes,yes,month-to-month,Yes,electronic check,98.7,5669.5,No
9801-noshq,male,0,No,Yes,23,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,No,mailed check,19.8,465.45,No
6339-ypsah,male,0,No,No,9,Yes,no,fiber optic,no,no,yes,no,no,no,month-to-month,Yes,electronic check,73.8,704.3,No
3621-ceovk,female,1,Yes,No,14,Yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,Yes,electronic check,100.2,1369.8,Yes
6906-andwj,male,0,Yes,Yes,15,Yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,Yes,bank transfer (automatic),74.9,1107.25,Yes
2159-turxx,male,0,No,No,5,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,No,credit card (automatic),20.05,95.55,No
1548-fehvl,male,0,Yes,No,61,Yes,yes,fiber optic,yes,yes,no,no,yes,yes,month-to-month,Yes,electronic check,106.2,6375.2,No
3795-cawex,male,0,Yes,Yes,70,Yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,Yes,credit card (automatic),116.55,8152.3,No
6215-nqcpy,male,0,No,No,15,Yes,yes,fiber optic,yes,no,no,no,yes,yes,month-to-month,Yes,electronic check,99.7,1566.75,No
5647-urdka,male,0,Yes,Yes,8,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,No,mailed check,19.7,130.25,No
2229-dpmbi,female,0,Yes,Yes,8,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,No,mailed check,19.5,162.15,No
9626-weqrm,female,0,No,No,4,No,no phone service,dsl,yes,no,no,no,no,no,month-to-month,Yes,mailed check,29.15,110.05,No
2188-sxwvt,female,0,No,No,34,Yes,no,dsl,yes,yes,no,no,no,no,one year,No,mailed check,55,1885.15,No
6258-pvzwj,male,0,Yes,No,68,Yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,Yes,credit card (automatic),90.8,6302.85,No
1094-bkosx,female,0,Yes,Yes,45,No,no phone service,dsl,no,yes,yes,yes,no,yes,one year,No,bank transfer (automatic),51,2264.5,No
6969-mvbai,female,1,No,No,9,Yes,yes,fiber optic,no,no,yes,no,yes,no,month-to-month,Yes,electronic check,90.1,816.8,No
2978-xxsog,female,0,No,No,22,Yes,yes,dsl,yes,no,no,yes,no,no,month-to-month,Yes,mailed check,59.05,1253.5,No
2342-ckiao,female,0,No,No,2,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,No,mailed check,20.3,41.2,No
6953-pbdin,male,0,Yes,No,70,Yes,yes,dsl,no,yes,yes,yes,yes,no,two year,No,bank transfer (automatic),72.95,5265.55,No
3898-bsjyf,female,0,No,Yes,10,Yes,yes,dsl,yes,no,yes,yes,no,yes,one year,No,credit card (automatic),73.55,693.3,No
3938-yfpxd,male,0,No,No,72,Yes,yes,dsl,yes,no,yes,yes,yes,yes,two year,No,credit card (automatic),84.3,5997.1,No
7696-amhod,female,0,Yes,Yes,49,Yes,no,dsl,no,yes,yes,no,yes,yes,one year,No,credit card (automatic),78,3824.2,No
2453-safns,female,1,No,No,54,Yes,yes,dsl,no,yes,no,yes,yes,no,one year,No,mailed check,72.1,3886.05,No
9558-ihezx,female,0,No,No,71,Yes,yes,fiber optic,yes,yes,yes,no,yes,yes,two year,Yes,credit card (automatic),106.75,7283.25,No
9617-udpeu,female,0,No,No,22,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,Yes,mailed check,19.25,412.55,No
6340-dacft,female,0,Yes,Yes,50,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,No,credit card (automatic),20.55,1070.25,No
4955-vcwbi,female,0,Yes,Yes,43,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,No,mailed check,20,817.95,No
6813-gzqcg,female,0,Yes,Yes,45,Yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,Yes,credit card (automatic),24.65,1171.3,No
7426-gswpo,male,1,No,No,64,Yes,yes,fiber optic,yes,yes,no,no,yes,yes,month-to-month,Yes,bank transfer (automatic),103.5,6548.65,No
3389-ktrxv,female,0,Yes,Yes,23,Yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,No,mailed check,23.85,625.65,No
3118-uhvvq,female,0,Yes,No,68,Yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,No,credit card (automatic),25.8,1911.5,No
1031-iideo,female,0,No,No,1,Yes,no,fiber optic,no,no,no,no,no,no,month-to-month,Yes,electronic check,70.85,70.85,Yes
5832-xkaes,male,0,No,No,2,Yes,no,fiber optic,no,no,no,no,no,no,month-to-month,Yes,credit card (automatic),69.8,134.7,Yes
3205-mxzra,male,0,No,No,26,Yes,no,dsl,no,no,no,yes,yes,no,one year,No,credit card (automatic),59.45,1507,No
4701-ahwmw,male,0,Yes,No,55,No,no phone service,dsl,no,no,yes,yes,yes,yes,month-to-month,Yes,bank transfer (automatic),54.55,2978.3,Yes
8317-bvkso,male,0,No,No,14,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,Yes,electronic check,20.05,299.3,No
5702-kvqrd,male,0,Yes,No,71,Yes,no,dsl,yes,no,yes,yes,yes,yes,two year,Yes,electronic check,82.55,5832.65,No
0083-pivik,male,0,No,No,64,Yes,yes,dsl,yes,yes,yes,yes,yes,no,one year,No,electronic check,81.25,5567.55,No
9210-iahgh,female,0,No,No,7,Yes,no,dsl,no,no,no,yes,yes,yes,month-to-month,Yes,credit card (automatic),70.75,450.8,Yes
6169-pgncd,female,0,No,No,57,Yes,no,dsl,yes,yes,yes,yes,yes,no,two year,Yes,credit card (automatic),74.3,4166.35,No
0023-xuopt,female,0,Yes,No,13,Yes,yes,fiber optic,no,yes,yes,no,yes,no,month-to-month,No,electronic check,94.1,1215.6,Yes
4592-iwtji,female,0,Yes,Yes,3,No,no phone service,dsl,yes,no,no,no,no,no,month-to-month,No,credit card (automatic),29.7,91.7,Yes
4909-joupp,male,1,Yes,No,72,Yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,No,credit card (automatic),109.7,7898.45,No
4657-fwvfy,female,0,Yes,Yes,40,Yes,yes,fiber optic,no,yes,yes,no,yes,no,month-to-month,Yes,credit card (automatic),96.35,3915.4,No
2257-bovxd,male,0,Yes,No,14,Yes,yes,dsl,no,no,no,yes,yes,no,month-to-month,Yes,credit card (automatic),66.6,979.5,No
7729-jteec,male,0,Yes,Yes,2,Yes,no,dsl,no,no,no,no,no,no,month-to-month,Yes,electronic check,44.5,90.05,No
7632-mnyoy,male,1,No,No,66,Yes,yes,fiber optic,no,yes,yes,yes,yes,yes,one year,No,credit card (automatic),110.9,7432.05,Yes
6518-lgaov,female,0,Yes,No,38,Yes,yes,fiber optic,no,no,yes,yes,yes,yes,month-to-month,Yes,electronic check,105,4026.4,Yes
7242-qzlxf,male,0,No,Yes,1,No,no phone service,dsl,no,no,no,no,no,no,month-to-month,Yes,electronic check,25.3,25.3,Yes
4576-csajh,male,0,No,No,22,Yes,no,dsl,no,yes,no,yes,no,no,one year,Yes,credit card (automatic),55.15,1193.05,Yes
1000-ajsld,male,0,No,No,1,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,Yes,mailed check,20.1,20.1,Yes
9696-rmyba,male,0,No,No,5,Yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,Yes,mailed check,80.1,398.55,No
8690-upczi,male,0,Yes,Yes,29,Yes,yes,dsl,yes,no,no,yes,yes,no,one year,No,bank transfer (automatic),69.05,1958.45,No
1062-lhzod,male,0,Yes,Yes,1,Yes,no,fiber optic,no,no,no,no,no,no,month-to-month,Yes,mailed check,69.9,69.9,Yes
9770-lxdbk,female,0,No,No,3,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,No,mailed check,20.4,63.15,No
4086-witjg,male,0,Yes,Yes,71,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,No,credit card (automatic),19.7,1301.1,No
8344-wfmfh,male,0,No,Yes,9,Yes,no,dsl,no,yes,no,no,no,no,month-to-month,Yes,electronic check,50.1,484.05,No
9600-naxzn,male,0,No,No,43,Yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,Yes,electronic check,101.4,4528,Yes
8822-knbhv,female,0,No,No,48,Yes,yes,dsl,yes,yes,yes,no,yes,yes,one year,Yes,credit card (automatic),83.45,3887.85,No
8404-fydib,male,0,No,No,26,Yes,yes,fiber optic,yes,yes,no,no,no,no,month-to-month,Yes,credit card (automatic),86.65,2208.75,No
2791-sfvew,female,0,No,No,9,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,No,bank transfer (automatic),20.15,238.15,No
6457-usber,male,0,No,No,1,Yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,Yes,electronic check,80.8,80.8,Yes
6762-nsodu,female,0,Yes,Yes,46,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,No,credit card (automatic),19.4,958.15,No
4662-ekdpq,male,0,No,No,2,Yes,yes,dsl,no,no,no,no,no,yes,month-to-month,No,bank transfer (automatic),62.05,118.3,Yes
9248-ojykk,male,1,No,No,1,Yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,Yes,electronic check,76.45,76.45,Yes
9888-zcumm,male,0,Yes,Yes,64,No,no phone service,dsl,yes,no,yes,yes,yes,yes,two year,Yes,bank transfer (automatic),60.05,3845.45,No
3398-fshon,female,1,No,No,12,Yes,yes,fiber optic,no,yes,no,no,yes,no,month-to-month,Yes,electronic check,91.3,1094.5,Yes
3319-dwoep,male,1,Yes,No,6,Yes,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,Yes,electronic check,95.75,573.75,Yes
1074-wvevg,female,0,Yes,No,59,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,No,mailed check,20.35,1267,No
9979-rgmzt,female,0,No,No,7,Yes,no,fiber optic,no,yes,no,no,yes,yes,one year,Yes,mailed check,94.05,633.45,No
6437-udqjm,female,1,Yes,No,72,Yes,yes,dsl,yes,yes,yes,no,yes,yes,two year,Yes,credit card (automatic),84.1,6129.65,No
1226-ienzn,male,1,No,No,16,Yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,Yes,electronic check,78.75,1218.25,No
2108-glpqb,male,0,Yes,No,25,Yes,yes,dsl,no,no,yes,no,no,no,month-to-month,No,credit card (automatic),55.55,1405.3,No
9259-pacgq,female,0,Yes,No,34,Yes,yes,dsl,yes,yes,no,yes,no,no,month-to-month,No,electronic check,62.65,2274.9,Yes
4415-ijztp,female,0,No,No,1,Yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,Yes,electronic check,74.5,74.5,Yes
1465-vindh,female,0,Yes,Yes,10,Yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,Yes,credit card (automatic),102.1,1068.85,Yes
5474-lamuq,male,0,Yes,No,24,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,No,mailed check,20.1,533.9,No
3468-drvqj,female,0,Yes,Yes,10,Yes,yes,dsl,yes,yes,no,no,yes,no,one year,No,electronic check,70.3,676.15,No
1122-yjbcs,male,0,Yes,No,69,Yes,no,dsl,yes,yes,no,no,no,no,one year,Yes,credit card (automatic),53.65,3804.4,No
4990-aldgw,male,0,No,No,57,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,No,mailed check,20.75,1118.8,No
4816-okwnx,male,0,Yes,Yes,50,Yes,no,fiber optic,no,yes,yes,yes,yes,yes,one year,Yes,bank transfer (automatic),103.4,5236.4,No
3315-ikyzq,male,0,Yes,Yes,28,No,no phone service,dsl,yes,no,yes,yes,yes,no,one year,No,mailed check,50.8,1386.8,No
